ticker,date,open,close,high,low,volume
XLK,2024-03-13,105.19000244140625,104.37000274658203,105.25,103.93499755859375,12815400
XLK,2024-03-14,104.80999755859375,104.38999938964844,105.18000030517578,103.75499725341797,16023200
XLK,2024-03-15,102.88999938964844,102.81500244140625,103.36000061035156,102.3949966430664,19633400
XLK,2024-03-18,103.54499816894531,103.1500015258789,104.20999908447266,103.06999969482422,14176600
XLK,2024-03-19,102.6449966430664,103.68499755859375,103.69999694824219,102.12999725341797,13390200
XLK,2024-03-20,103.76499938964844,104.84500122070312,104.87999725341797,103.4000015258789,13357400
XLK,2024-03-21,105.96499633789062,104.91999816894531,105.96499633789062,104.83000183105469,12312000
XLK,2024-03-22,104.92500305175781,104.95500183105469,105.33999633789062,104.55000305175781,11507000
XLK,2024-03-25,103.95999908447266,104.26000213623047,104.70500183105469,103.66000366210938,8777800
XLK,2024-03-26,104.63500213623047,103.83000183105469,104.80500030517578,103.74500274658203,8538400
XLK,2024-03-27,104.48500061035156,104.36000061035156,104.54000091552734,103.55999755859375,12495000
XLK,2024-03-28,104.11499786376953,104.13500213623047,104.43499755859375,103.92500305175781,8854400
XLK,2024-04-01,104.3550033569336,104.42500305175781,105.03500366210938,104.04499816894531,11654800
XLK,2024-04-02,103.26499938964844,103.41999816894531,103.56999969482422,102.58000183105469,11418200
XLK,2024-04-03,102.9000015258789,103.69499969482422,104.2300033569336,102.875,10670000
XLK,2024-04-04,104.68499755859375,102.05500030517578,105.05000305175781,102.0,16464800
XLK,2024-04-05,102.5,103.2249984741211,103.75,102.21499633789062,12808800
XLK,2024-04-08,103.29000091552734,103.1050033569336,103.62999725341797,102.7249984741211,8125800
XLK,2024-04-09,103.63500213623047,103.625,103.8499984741211,102.33000183105469,9400800
XLK,2024-04-10,102.44499969482422,102.3550033569336,102.73500061035156,101.91500091552734,13836800
XLK,2024-04-11,102.80999755859375,104.4000015258789,104.56999969482422,102.31500244140625,10563600
XLK,2024-04-12,103.15499877929688,102.70999908447266,103.63999938964844,102.33000183105469,16186800
XLK,2024-04-15,103.33999633789062,100.76000213623047,103.40499877929688,100.6050033569336,17189000
XLK,2024-04-16,100.9800033569336,100.87999725341797,101.50499725341797,100.4800033569336,14914000
XLK,2024-04-17,101.25,99.42500305175781,101.41999816894531,99.3499984741211,13090400
XLK,2024-04-18,99.3949966430664,98.29000091552734,99.6500015258789,98.18499755859375,15280600
XLK,2024-04-19,97.91500091552734,96.26499938964844,98.23500061035156,96.0199966430664,21880000
XLK,2024-04-22,97.00499725341797,97.125,97.70999908447266,96.04000091552734,13293400
XLK,2024-04-23,97.52999877929688,98.56500244140625,98.70999908447266,97.38500213623047,12151600
XLK,2024-04-24,99.29499816894531,99.01499938964844,99.70500183105469,98.47000122070312,9160200
XLK,2024-04-25,97.77999877929688,98.80000305175781,98.98500061035156,97.34500122070312,11568000
XLK,2024-04-26,99.58000183105469,99.91500091552734,100.6449966430664,99.19000244140625,10104200
XLK,2024-04-29,100.43000030517578,100.34500122070312,100.58000183105469,99.76000213623047,7494800
XLK,2024-04-30,100.0,98.13500213623047,100.40499877929688,98.1050033569336,14929000
XLK,2024-05-01,97.61000061035156,97.12999725341797,99.25,97.11000061035156,20453600
XLK,2024-05-02,98.37000274658203,98.52999877929688,98.66500091552734,97.12999725341797,13340000
XLK,2024-05-03,101.19499969482422,101.2750015258789,101.61499786376953,100.83499908447266,13316400
XLK,2024-05-06,101.66000366210938,102.46499633789062,102.46499633789062,101.50499725341797,8021000
XLK,2024-05-07,102.76499938964844,102.12999725341797,102.81500244140625,102.12000274658203,10020800
XLK,2024-05-08,101.76499938964844,102.41999816894531,102.52999877929688,101.73999786376953,7176000
XLK,2024-05-09,102.25499725341797,102.38999938964844,102.47000122070312,101.87999725341797,9589600
XLK,2024-05-10,102.92500305175781,102.7699966430664,103.38500213623047,102.44499969482422,8753800
XLK,2024-05-13,103.5250015258789,103.25499725341797,103.61000061035156,102.93000030517578,6582000
XLK,2024-05-14,103.22000122070312,104.16999816894531,104.31500244140625,103.16000366210938,9825200
XLK,2024-05-15,104.82499694824219,106.51499938964844,106.55000305175781,104.75,14308600
XLK,2024-05-16,106.58000183105469,106.1449966430664,106.91000366210938,106.0999984741211,12066600
XLK,2024-05-17,106.38999938964844,105.91000366210938,106.45500183105469,105.33000183105469,7616000
XLK,2024-05-20,106.01499938964844,107.15499877929688,107.3550033569336,105.91999816894531,6276800
XLK,2024-05-21,106.74500274658203,107.33000183105469,107.50499725341797,106.55500030517578,6140400
XLK,2024-05-22,107.63500213623047,107.56999969482422,107.96499633789062,106.93499755859375,11783000
XLK,2024-05-23,108.80000305175781,106.69499969482422,108.80999755859375,106.3550033569336,9400400
XLK,2024-05-24,106.96499633789062,107.59500122070312,107.82499694824219,106.61000061035156,5906400
XLK,2024-05-28,108.20500183105469,108.05000305175781,108.29000091552734,107.375,8786400
XLK,2024-05-29,106.91000366210938,107.36499786376953,107.87999725341797,106.91000366210938,8569000
XLK,2024-05-30,106.16999816894531,104.91500091552734,106.33000183105469,104.58999633789062,10450600
XLK,2024-05-31,105.2249984741211,105.08000183105469,105.24500274658203,102.76499938964844,12081000
XLK,2024-06-03,105.88500213623047,105.34500122070312,105.9800033569336,104.08499908447266,9628000
XLK,2024-06-04,105.29000091552734,105.56500244140625,105.73500061035156,104.75,6405400
XLK,2024-06-05,106.4000015258789,107.91000366210938,107.91000366210938,106.2300033569336,8788800
XLK,2024-06-06,107.97000122070312,107.55000305175781,108.04499816894531,107.26499938964844,7057600
XLK,2024-06-07,107.66500091552734,107.80000305175781,108.26000213623047,107.2699966430664,6398600
XLK,2024-06-10,107.43499755859375,108.07499694824219,108.36499786376953,107.36499786376953,6734800
XLK,2024-06-11,107.80000305175781,110.08499908447266,110.11499786376953,107.75,12719200
XLK,2024-06-12,111.18000030517578,112.5199966430664,113.65499877929688,110.9749984741211,17821200
XLK,2024-06-13,113.56500244140625,113.41000366210938,113.87999725341797,112.72000122070312,12693600
XLK,2024-06-14,113.25,113.83499908447266,113.9000015258789,113.17500305175781,7864600
XLK,2024-06-17,114.11499786376953,115.55999755859375,115.96499633789062,113.7249984741211,11602600
XLK,2024-06-18,115.67500305175781,115.70500183105469,116.08499908447266,115.24500274658203,8677800
XLK,2024-06-20,116.2249984741211,114.40499877929688,116.29499816894531,114.0199966430664,13243000
XLK,2024-06-21,114.43000030517578,114.20500183105469,114.87999725341797,113.68499755859375,13560200
XLK,2024-06-24,112.81999969482422,111.20999908447266,113.33000183105469,111.18000030517578,13748600
XLK,2024-06-25,112.0250015258789,113.25,113.30999755859375,111.3949966430664,9126200
XLK,2024-06-26,113.08000183105469,113.12000274658203,113.65499877929688,112.23999786376953,9459600
XLK,2024-06-27,112.9000015258789,113.17500305175781,113.73500061035156,112.76499938964844,7923600
XLK,2024-06-28,113.56999969482422,113.11499786376953,115.19499969482422,112.95999908447266,12488200
XLK,2024-07-01,113.28500366210938,113.97000122070312,114.16000366210938,111.63999938964844,9281600
XLK,2024-07-02,112.9800033569336,114.54000091552734,114.55000305175781,112.9800033569336,7076600
XLK,2024-07-03,114.375,116.08499908447266,116.13999938964844,114.27999877929688,6249200
XLK,2024-07-05,116.21499633789062,116.44000244140625,116.95500183105469,115.73500061035156,6671800
XLK,2024-07-08,116.81500244140625,117.23500061035156,117.57499694824219,116.61499786376953,7671000
XLK,2024-07-09,117.83499908447266,117.13999938964844,118.11499786376953,116.47000122070312,8678600
XLK,2024-07-10,117.94499969482422,118.83999633789062,118.92500305175781,117.28500366210938,8749400
XLK,2024-07-11,119.0199966430664,115.86499786376953,119.06999969482422,115.52999877929688,14106000
XLK,2024-07-12,116.18499755859375,116.9000015258789,118.13999938964844,115.77999877929688,9767600
XLK,2024-07-15,117.49500274658203,117.11000061035156,118.26499938964844,116.44499969482422,8628000
XLK,2024-07-16,117.38500213623047,116.72000122070312,117.44499969482422,115.88500213623047,7652200
XLK,2024-07-17,114.05000305175781,112.18000030517578,114.16500091552734,112.125,12440400
XLK,2024-07-18,113.41000366210938,112.19000244140625,113.43000030517578,110.7750015258789,10837200
XLK,2024-07-19,111.59500122070312,110.43499755859375,112.27999877929688,110.19000244140625,8472800
XLK,2024-07-22,111.8949966430664,113.05000305175781,113.18000030517578,111.41999816894531,10601600
XLK,2024-07-23,112.58000183105469,112.5999984741211,113.61499786376953,112.44999694824219,5530800
XLK,2024-07-24,111.12999725341797,107.94000244140625,111.4800033569336,107.68000030517578,14300800
XLK,2024-07-25,107.82499694824219,106.78500366210938,109.43499755859375,105.2300033569336,21158000
XLK,2024-07-26,108.2249984741211,108.13999938964844,109.0,107.2249984741211,11697800
XLK,2024-07-29,109.0,107.66000366210938,109.47000122070312,107.34500122070312,7343800
XLK,2024-07-30,108.05999755859375,104.95500183105469,108.16500091552734,104.1500015258789,10694600
XLK,2024-07-31,108.19499969482422,109.4000015258789,109.79499816894531,107.43499755859375,14614000
XLK,2024-08-01,109.0999984741211,105.31999969482422,110.36499786376953,104.19999694824219,16991400
XLK,2024-08-02,102.5199966430664,102.36000061035156,103.36499786376953,100.625,18621600
XLK,2024-08-05,95.95500183105469,98.94999694824219,100.86000061035156,95.375,31430000
XLK,2024-08-06,100.21499633789062,100.29499816894531,102.32499694824219,99.1500015258789,24575800
XLK,2024-08-07,102.7249984741211,98.66999816894531,103.2249984741211,98.53500366210938,17653600
XLK,2024-08-08,100.45500183105469,102.3550033569336,102.61000061035156,99.0,14477200
XLK,2024-08-09,102.29499816894531,102.81500244140625,103.40499877929688,101.67500305175781,9535600
XLK,2024-08-12,103.13500213623047,103.65499877929688,104.45500183105469,102.65499877929688,8580200
XLK,2024-08-13,104.94000244140625,106.83999633789062,106.875,104.80999755859375,9999600
XLK,2024-08-14,107.5,107.42500305175781,107.97000122070312,105.9800033569336,8922400
XLK,2024-08-15,108.81500244140625,110.51499938964844,110.625,108.58000183105469,9518800
XLK,2024-08-16,109.93000030517578,110.69999694824219,110.91500091552734,109.62999725341797,6706400
XLK,2024-08-19,110.44000244140625,112.5250015258789,112.52999877929688,109.98999786376953,13004200
XLK,2024-08-20,112.2300033569336,112.12999725341797,112.90499877929688,111.47000122070312,7221600
XLK,2024-08-21,112.19999694824219,112.79000091552734,113.18000030517578,111.84500122070312,7538800
XLK,2024-08-22,113.41999816894531,110.19499969482422,113.68499755859375,109.96499633789062,9083600
XLK,2024-08-23,111.29000091552734,111.9800033569336,112.47000122070312,110.55000305175781,10681000
XLK,2024-08-26,111.87999725341797,110.57499694824219,112.30000305175781,110.01000213623047,6268800
XLK,2024-08-27,109.88999938964844,111.24500274658203,111.4800033569336,109.3499984741211,7656000
XLK,2024-08-28,111.0999984741211,109.70999908447266,111.31500244140625,108.79000091552734,9002200
XLK,2024-08-29,109.73999786376953,108.72000122070312,111.28500366210938,108.44000244140625,13314800
XLK,2024-08-30,109.90499877929688,110.16500091552734,110.58999633789062,108.72000122070312,10048400
XLK,2024-09-03,109.0,105.1050033569336,109.08000183105469,104.50499725341797,14765800
XLK,2024-09-04,104.04000091552734,104.83499908447266,106.02999877929688,103.70999908447266,12330000
XLK,2024-09-05,104.08000183105469,104.67500305175781,105.9749984741211,103.98500061035156,8874800
XLK,2024-09-06,104.58999633789062,101.95999908447266,104.83999633789062,101.48999786376953,12441000
XLK,2024-09-09,103.2249984741211,103.62999725341797,103.74500274658203,102.2699966430664,10922000
XLK,2024-09-10,104.34500122070312,105.18000030517578,105.40499877929688,103.3499984741211,10123000
XLK,2024-09-11,105.54000091552734,108.7699966430664,108.93499755859375,103.87000274658203,12768800
XLK,2024-09-12,108.69000244140625,109.66999816894531,110.13500213623047,107.92500305175781,10604200
XLK,2024-09-13,109.80500030517578,110.22000122070312,110.49500274658203,109.36000061035156,8047400
XLK,2024-09-16,109.42500305175781,109.80000305175781,110.1500015258789,108.78500366210938,6897800
XLK,2024-09-17,110.9000015258789,109.58499908447266,111.06999969482422,109.02999877929688,6990000
XLK,2024-09-18,109.86000061035156,108.58499908447266,110.62999725341797,108.4800033569336,12741600
XLK,2024-09-19,111.63500213623047,111.80999755859375,112.50499725341797,111.0250015258789,13934000
XLK,2024-09-20,111.37000274658203,111.26499938964844,111.76499938964844,110.2699966430664,14492800
XLK,2024-09-23,111.16500091552734,111.04499816894531,111.30999755859375,110.70500183105469,7490600
XLK,2024-09-24,111.51000213623047,111.80500030517578,112.02999877929688,110.30999755859375,7025800
XLK,2024-09-25,111.58499908447266,112.125,112.61499786376953,111.53500366210938,6111600
XLK,2024-09-26,114.31500244140625,113.61000061035156,114.44000244140625,112.41500091552734,9244800
XLK,2024-09-27,113.7699966430664,112.55000305175781,113.80500030517578,112.12999725341797,6093800
XLK,2024-09-30,112.05999755859375,112.87999725341797,112.94999694824219,111.5,5500400
XLK,2024-10-01,112.54499816894531,110.12999725341797,112.61000061035156,109.4749984741211,11295400
XLK,2024-10-02,110.15499877929688,110.94499969482422,111.44999694824219,109.52999877929688,4532400
XLK,2024-10-03,110.62000274658203,111.40499877929688,112.22000122070312,110.6050033569336,5784800
XLK,2024-10-04,112.84500122070312,112.6449966430664,112.92500305175781,111.45999908447266,5009200
XLK,2024-10-07,112.13999938964844,111.87000274658203,112.88500213623047,111.58999633789062,4430400
XLK,2024-10-08,112.67500305175781,113.95999908447266,114.1500015258789,112.41999816894531,7864800
XLK,2024-10-09,114.05000305175781,115.23500061035156,115.3949966430664,113.69499969482422,7579800
XLK,2024-10-10,114.46499633789062,115.20500183105469,115.50499725341797,114.1449966430664,5692200
XLK,2024-10-11,114.93000030517578,115.40499877929688,115.66500091552734,114.76000213623047,8849000
XLK,2024-10-14,116.13999938964844,116.91000366210938,117.1500015258789,116.08499908447266,9810200
XLK,2024-10-15,117.0,114.33999633789062,117.28500366210938,113.91500091552734,14179400
XLK,2024-10-16,114.69999694824219,114.69499969482422,114.87000274658203,113.45999908447266,5758800
XLK,2024-10-17,116.29499816894531,115.04499816894531,116.36000061035156,115.04499816894531,6051200
XLK,2024-10-18,115.6449966430664,115.45500183105469,115.87999725341797,115.20999908447266,4537000
XLK,2024-10-21,115.09500122070312,115.99500274658203,116.01000213623047,114.88500213623047,6322400
XLK,2024-10-22,115.37999725341797,115.875,116.2699966430664,115.05000305175781,6169200
XLK,2024-10-23,115.44499969482422,114.21499633789062,115.62000274658203,113.23999786376953,6083600
XLK,2024-10-24,114.68000030517578,114.55000305175781,114.83499908447266,113.87000274658203,4832800
XLK,2024-10-25,115.19999694824219,115.1449966430664,116.44000244140625,114.9800033569336,8314800
XLK,2024-10-28,115.97000122070312,115.11000061035156,115.97000122070312,115.08499908447266,5899200
XLK,2024-10-29,115.33000183105469,116.66000366210938,116.99500274658203,114.9000015258789,7451600
XLK,2024-10-30,115.59500122070312,114.80500030517578,115.90499877929688,114.7300033569336,8341200
XLK,2024-10-31,113.54499816894531,111.12000274658203,113.54499816894531,111.08000183105469,12110200
XLK,2024-11-01,111.23999786376953,111.95500183105469,112.79000091552734,111.08999633789062,11565800
XLK,2024-11-04,112.05999755859375,111.87000274658203,112.67500305175781,111.3949966430664,6311800
XLK,2024-11-05,112.21499633789062,113.44499969482422,113.53500366210938,112.21499633789062,7273000
XLK,2024-11-06,115.63500213623047,116.67500305175781,116.88999938964844,115.29000091552734,10967800
XLK,2024-11-07,117.48500061035156,118.70999908447266,118.84500122070312,117.43000030517578,10463000
XLK,2024-11-08,118.55999755859375,118.58000183105469,118.97000122070312,118.1500015258789,7236400
XLK,2024-11-11,118.56500244140625,117.92500305175781,118.63999938964844,117.22000122070312,7267200
XLK,2024-11-12,117.84500122070312,118.07499694824219,118.2249984741211,117.1449966430664,7530800
XLK,2024-11-13,117.82499694824219,117.66500091552734,118.53500366210938,117.30000305175781,6329600
XLK,2024-11-14,117.8550033569336,117.26499938964844,118.05999755859375,117.07499694824219,6602000
XLK,2024-11-15,115.81500244140625,114.3550033569336,115.96499633789062,113.9749984741211,11229800
XLK,2024-11-18,114.3550033569336,114.7249984741211,115.20999908447266,113.86000061035156,6166800
XLK,2024-11-19,114.00499725341797,115.66500091552734,115.76000213623047,114.00499725341797,6906800
XLK,2024-11-20,115.76499938964844,115.56500244140625,115.80500030517578,114.0250015258789,8874400
XLK,2024-11-21,116.68499755859375,116.73999786376953,117.28500366210938,114.9000015258789,10591800
XLK,2024-11-22,116.52999877929688,116.80000305175781,117.06999969482422,116.11000061035156,7090800
XLK,2024-11-25,117.68000030517578,116.79499816894531,117.88500213623047,116.26499938964844,11137200
XLK,2024-11-26,117.32499694824219,117.37999725341797,117.74500274658203,116.87999725341797,6229400
XLK,2024-11-27,116.58499908447266,115.79000091552734,116.65499877929688,114.76499938964844,6369400
XLK,2024-11-29,116.05999755859375,116.86499786376953,117.11000061035156,115.94499969482422,4168400
XLK,2024-12-02,116.94999694824219,117.9749984741211,118.41500091552734,116.91999816894531,9398200
XLK,2024-12-03,117.4749984741211,118.4000015258789,118.43000030517578,117.24500274658203,5576000
XLK,2024-12-04,119.87999725341797,120.56500244140625,120.625,119.52999877929688,10840000
XLK,2024-12-05,120.375,119.95500183105469,120.51499938964844,119.79000091552734,5638000
XLK,2024-12-06,120.16500091552734,120.41999816894531,120.94000244140625,120.03500366210938,6654200
XLK,2024-12-09,119.97000122070312,119.63500213623047,120.4000015258789,119.33000183105469,8032400
XLK,2024-12-10,119.2300033569336,117.9749984741211,119.55500030517578,117.5999984741211,11234400
XLK,2024-12-11,118.91000366210938,119.68499755859375,120.06500244140625,118.5,8689600
XLK,2024-12-12,118.91999816894531,119.01499938964844,119.45500183105469,118.62999725341797,7218200
XLK,2024-12-13,120.08999633789062,119.5250015258789,120.55999755859375,118.57499694824219,8677000
XLK,2024-12-16,119.68000030517578,120.72000122070312,120.82499694824219,119.42500305175781,9442600
XLK,2024-12-17,119.86499786376953,119.98999786376953,120.45999908447266,119.40499877929688,8145000
XLK,2024-12-18,120.3949966430664,116.12000274658203,120.7249984741211,115.8499984741211,16927200
XLK,2024-12-19,117.30000305175781,116.24500274658203,117.68000030517578,116.09500122070312,13383400
XLK,2024-12-20,115.45500183105469,117.9800033569336,118.93000030517578,115.09500122070312,14924800
XLK,2024-12-23,118.125,119.03500366210938,119.08499908447266,117.49500274658203,7973400
XLK,2024-12-24,119.45999908447266,120.26499938964844,120.2699966430664,119.27999877929688,4653400
XLK,2024-12-26,119.87999725341797,120.34500122070312,120.78500366210938,119.49500274658203,7150800
XLK,2024-12-27,119.53500366210938,118.74500274658203,119.69000244140625,117.57499694824219,8726400
XLK,2024-12-30,117.01499938964844,117.23500061035156,118.16999816894531,116.29000091552734,7950400
XLK,2024-12-31,117.55500030517578,116.26000213623047,117.63500213623047,115.87999725341797,9381200
XLK,2025-01-02,117.18000030517578,115.98500061035156,117.51000213623047,114.88999938964844,12766600
XLK,2025-01-03,116.69499969482422,117.875,118.0,116.46499633789062,9117600
XLK,2025-01-06,119.22000122070312,119.375,120.52999877929688,118.90499877929688,8975400
XLK,2025-01-07,120.0,116.9800033569336,120.0,116.56999969482422,10006800
XLK,2025-01-08,117.25,116.94000244140625,117.2699966430664,115.81500244140625,10023800
XLK,2025-01-10,115.70999908447266,114.38999938964844,115.7300033569336,113.71499633789062,11665800
XLK,2025-01-13,112.55000305175781,113.58000183105469,113.66000366210938,112.2249984741211,10656000
XLK,2025-01-14,114.45999908447266,113.87999725341797,114.7750015258789,112.9749984741211,7220200
XLK,2025-01-15,115.43499755859375,116.1449966430664,116.48500061035156,115.05500030517578,10465400
XLK,2025-01-16,117.08999633789062,115.25,117.16500091552734,115.2249984741211,5368400
XLK,2025-01-17,117.33000183105469,117.05500030517578,117.47000122070312,116.54000091552734,6742600
XLK,2025-01-21,117.44499969482422,118.02999877929688,118.31999969482422,116.62999725341797,6744200
XLK,2025-01-22,119.625,120.69499969482422,120.9749984741211,119.45500183105469,10243800
XLK,2025-01-23,119.76499938964844,120.91000366210938,120.93499755859375,119.6500015258789,7604400
XLK,2025-01-24,121.29000091552734,119.6500015258789,121.29000091552734,119.26499938964844,6607600
XLK,2025-01-27,114.29000091552734,113.78500366210938,115.48999786376953,112.73500061035156,20705600
XLK,2025-01-28,114.55500030517578,116.81999969482422,117.08000183105469,113.34500122070312,11260600
XLK,2025-01-29,116.58999633789062,115.87000274658203,116.6449966430664,114.74500274658203,9050000
XLK,2025-01-30,115.66500091552734,116.08499908447266,116.48500061035156,114.87000274658203,8840200
XLK,2025-01-31,117.16500091552734,115.40499877929688,117.86499786376953,115.09500122070312,10741800
XLK,2025-02-03,112.8499984741211,113.8499984741211,114.54499816894531,112.25,13752800
XLK,2025-02-04,114.23999786376953,115.48999786376953,115.66999816894531,114.19999694824219,8371200
XLK,2025-02-05,115.59500122070312,117.09500122070312,117.12000274658203,115.2300033569336,5398000
XLK,2025-02-06,117.09500122070312,117.41500091552734,117.65499877929688,116.57499694824219,6808000
XLK,2025-02-07,117.88999938964844,116.41000366210938,118.45500183105469,116.0199966430664,8552800
XLK,2025-02-10,117.33000183105469,118.11000061035156,118.40499877929688,117.29499816894531,6054200
XLK,2025-02-11,117.45500183105469,118.16500091552734,118.63999938964844,117.375,6456200
XLK,2025-02-12,116.5,117.91000366210938,118.05000305175781,116.37000274658203,8555600
XLK,2025-02-13,118.12000274658203,119.58000183105469,119.65499877929688,117.95500183105469,7829600
XLK,2025-02-14,119.4800033569336,119.98500061035156,120.08499908447266,119.26000213623047,4557000
XLK,2025-02-18,120.6050033569336,121.08000183105469,121.09500122070312,120.04499816894531,6024000
XLK,2025-02-19,120.94499969482422,121.08999633789062,121.56999969482422,120.0999984741211,5604200
XLK,2025-02-20,120.9749984741211,120.70500183105469,121.13500213623047,119.43000030517578,5987400
XLK,2025-02-21,120.73999786376953,117.43499755859375,120.79000091552734,117.375,9057600
XLK,2025-02-24,117.88999938964844,115.75499725341797,118.22000122070312,115.61000061035156,7447600
XLK,2025-02-25,115.51000213623047,114.25499725341797,115.61499786376953,113.4749984741211,10433600
XLK,2025-02-26,115.375,115.5,116.58999633789062,114.61499786376953,7630600
XLK,2025-02-27,116.12999725341797,111.29499816894531,116.25,111.24500274658203,10100000
XLK,2025-02-28,110.79499816894531,112.76499938964844,112.87999725341797,109.8499984741211,14172200
XLK,2025-03-03,113.34500122070312,109.33499908447266,113.57499694824219,108.5250015258789,12516200
XLK,2025-03-04,108.5250015258789,109.25,111.18000030517578,107.12999725341797,17721000
XLK,2025-03-05,109.58999633789062,110.78500366210938,111.1449966430664,108.12000274658203,11931000
XLK,2025-03-06,108.51000213623047,107.70999908447266,110.2249984741211,107.19000244140625,16432000
XLK,2025-03-07,107.58499908447266,109.2699966430664,109.54499816894531,106.31500244140625,11263400
XLK,2025-03-10,107.11000061035156,104.625,107.30999755859375,103.54000091552734,21561800
XLK,2025-03-11,104.30500030517578,104.19999694824219,105.95500183105469,103.1449966430664,14832800
XLK,2025-03-12,106.05999755859375,105.83999633789062,106.76000213623047,104.57499694824219,10981600
XLK,2025-03-13,105.53500366210938,103.83000183105469,105.7699966430664,103.42500305175781,12383000
XLK,2025-03-14,105.19000244140625,106.97000122070312,107.08000183105469,105.15499877929688,10040800
XLK,2025-03-17,106.88500213623047,107.71499633789062,108.4800033569336,106.57499694824219,10148800
