timestamp_et,spy_close,vix,ribbon_stack,ribbon_spread_cents,htf_15m_stack,bear_score,blockers,triggers_fired,rejection_level,passed
2026-05-11T12:30:00-04:00,740.31,18.11000061035156,BULL,95.21490916107496,,7,5|8|10,,,False
2026-05-11T12:35:00-04:00,740.13,18.11000061035156,BULL,91.90896816861596,,7,5|8|10,,,False
2026-05-11T12:40:00-04:00,739.68,18.11000061035156,BULL,84.06321511844226,,7,5|8|10,,,False
2026-05-11T12:45:00-04:00,739.53,18.11000061035156,BULL,75.59199415520652,,6,5|8|9|10,,,False
2026-05-11T12:50:00-04:00,739.31,18.11000061035156,BULL,65.94164925742234,,7,5|8|10,,,False
2026-05-11T12:55:00-04:00,739.33,18.11000061035156,BULL,57.82712867523969,,5,5|7|8|9|10,,,False
2026-05-11T13:00:00-04:00,739.53,18.15999984741211,BULL,52.85934715475378,,5,5|7|8|9|10,,,False
2026-05-11T13:05:00-04:00,739.465,18.15999984741211,BULL,47.803565571416584,,6,5|8|9|10,,,False
2026-05-11T13:10:00-04:00,739.095,18.15999984741211,MIXED,42.1735284256215,,7,5|8|10,,,False
2026-05-11T13:15:00-04:00,738.985,18.15999984741211,MIXED,36.85147436257239,,7,5|8|10,,,False
2026-05-11T13:20:00-04:00,739.63,18.15999984741211,MIXED,35.5997735115011,,5,5|7|8|9|10,,,False
2026-05-11T13:25:00-04:00,739.81,18.15999984741211,MIXED,35.35471233166163,,5,5|7|8|9|10,,,False
2026-05-11T13:30:00-04:00,740.14,18.15999984741211,BULL,37.01942158476186,,6,5|8|9|10,,,False
2026-05-11T13:35:00-04:00,740.325,18.15999984741211,BULL,42.27459228528687,,6,5|8|9|10,,,False
2026-05-11T13:40:00-04:00,740.65,18.15999984741211,BULL,49.66499739600749,,6,5|8|9|10,,,False
2026-05-11T13:45:00-04:00,740.35,18.15999984741211,BULL,52.390257589706835,,7,5|8|10,,,False
2026-05-11T13:50:00-04:00,740.22,18.15999984741211,BULL,52.998837354834905,,6,5|8|9|10,,,False
2026-05-11T13:55:00-04:00,740.2,18.15999984741211,BULL,52.98607297891067,,7,5|8|10,,,False
2026-05-11T14:00:00-04:00,740.6,18.280000686645508,BULL,56.74825461165938,,5,1|5|7|9|10,,,False
2026-05-11T14:05:00-04:00,740.56,18.280000686645508,BULL,59.1023033323836,,5,1|5|7|8|10,,,False
2026-05-11T14:10:00-04:00,740.35,18.280000686645508,BULL,58.550225001727085,,6,1|5|8|10,,,False
2026-05-11T14:15:00-04:00,740.31,18.280000686645508,BULL,57.346765703607616,,6,1|5|8|10,,,False
2026-05-11T14:20:00-04:00,740.26,18.280000686645508,BULL,55.512745139537856,,6,1|5|8|10,,,False
2026-05-11T14:25:00-04:00,740.34,18.280000686645508,BULL,54.497528552531094,,4,1|5|7|8|9|10,,,False
2026-05-11T14:30:00-04:00,740.07,18.280000686645508,BULL,50.58998880139143,,5,1|5|7|8|10,,,False
2026-05-11T14:35:00-04:00,739.805,18.280000686645508,BULL,44.37830895467414,,6,1|5|8|10,,,False
2026-05-11T14:40:00-04:00,739.77,18.280000686645508,BULL,38.65542168155116,,6,1|5|8|10,,,False
2026-05-11T14:45:00-04:00,739.54,18.280000686645508,BULL,31.377972543396027,,6,1|5|8|10,,,False
2026-05-11T14:50:00-04:00,739.32,18.280000686645508,MIXED,25.986046251546213,,5,1|5|6|8|10,,,False
2026-05-11T14:55:00-04:00,738.54,18.280000686645508,MIXED,17.256604444639834,,5,1|5|6|8|10,,,False
2026-05-11T15:00:00-04:00,738.27,18.36000061035156,MIXED,15.326572882258915,,7,5|6|10,,,False
2026-05-11T15:05:00-04:00,738.96,18.36000061035156,MIXED,16.507534236325228,,4,5|6|7|8|9|10,,,False
2026-05-11T15:10:00-04:00,738.8,18.36000061035156,BEAR,18.51814528936302,,6,6|7|8|10,ribbon_flip,,False
2026-05-11T15:15:00-04:00,738.58,18.36000061035156,BEAR,25.563885363339978,BULL,6,6|8|10,ribbon_flip,,False
2026-05-11T15:20:00-04:00,738.41,18.36000061035156,BEAR,32.94222626751662,BULL,7,8|10,ribbon_flip,,False
2026-05-11T15:25:00-04:00,738.5,18.36000061035156,BEAR,37.89793379650064,BULL,5,7|8|9|10,,,False
2026-05-11T15:30:00-04:00,738.61,18.36000061035156,BEAR,40.628877398785335,BULL,5,7|8|9|10,,,False
2026-05-11T15:35:00-04:00,738.645,18.36000061035156,BEAR,42.28009705199156,BULL,6,8|9|10,,,False
2026-05-11T15:40:00-04:00,738.21,18.36000061035156,BEAR,47.8299038977525,BULL,8,,trendline_rejection,,True
2026-05-12T09:40:00-04:00,736.715,18.84000015258789,BEAR,95.88183814886406,MIXED,5,1|7|8|9|10,,,False
2026-05-12T09:45:00-04:00,735.8,18.84000015258789,BEAR,114.02796105820698,MIXED,7,1|7|8,level_rejection,736.87,False
2026-05-12T09:50:00-04:00,735.9,18.84000015258789,BEAR,127.26163668011168,MIXED,7,1|8|9,level_rejection,736.0,False
2026-05-12T09:55:00-04:00,735.105,18.84000015258789,BEAR,145.51199601545477,MIXED,8,1|8,level_rejection,735.53,False
2026-05-12T10:00:00-04:00,735.095,18.88999938964844,BEAR,159.77023899076812,MIXED,8,8|10,,,False
2026-05-12T10:05:00-04:00,735.36,18.88999938964844,BEAR,167.8570729297121,MIXED,8,8|9,level_rejection,735.53,False
2026-05-12T10:10:00-04:00,736.13,18.88999938964844,BEAR,165.6698222735031,MIXED,7,8|9|10,,,False
2026-05-12T10:15:00-04:00,736.22,18.88999938964844,BEAR,161.98718574405575,MIXED,7,8|9|10,,,False
2026-05-12T10:20:00-04:00,735.6,18.88999938964844,BEAR,164.34147766012757,MIXED,8,8|9,level_rejection,736.0,False
2026-05-12T10:25:00-04:00,734.88,18.88999938964844,BEAR,172.66575569221914,MIXED,9,8,level_rejection,735.53,False
2026-05-12T10:30:00-04:00,734.015,18.88999938964844,BEAR,187.3293559653007,BEAR,9,8,level_rejection|confluence,734.6,False
2026-05-12T10:35:00-04:00,734.63,18.88999938964844,BEAR,192.01733428914167,BEAR,6,7|8|9|10,,,False
2026-05-12T10:40:00-04:00,734.64,18.88999938964844,BEAR,194.6499151018088,BEAR,8,8|9,level_rejection,734.6,False
2026-05-12T10:45:00-04:00,734.1,18.88999938964844,BEAR,201.18953014252838,BEAR,7,8|9|10,,,False
2026-05-12T10:50:00-04:00,734.01,18.88999938964844,BEAR,206.31137381950566,BEAR,8,8|10,,,False
2026-05-12T10:55:00-04:00,733.785,18.88999938964844,BEAR,211.6152722721722,BEAR,8,8|10,,,False
2026-05-12T11:00:00-04:00,733.465,18.950000762939453,BEAR,218.0073096456681,BEAR,9,10,,,False
2026-05-12T11:05:00-04:00,733.95,18.950000762939453,BEAR,217.04241145333754,BEAR,6,7|8|9|10,,,False
2026-05-12T11:10:00-04:00,733.23,18.950000762939453,BEAR,222.33049858702998,BEAR,7,7|8|10,,,False
2026-05-12T11:15:00-04:00,732.915,18.950000762939453,BEAR,228.59603670519846,BEAR,8,8|10,,,False
2026-05-12T11:20:00-04:00,732.12,18.950000762939453,BEAR,240.52661885070847,BEAR,7,8|9|10,,,False
2026-05-12T11:25:00-04:00,732.31,18.950000762939453,BEAR,246.99417257471623,BEAR,6,7|8|9|10,,,False
2026-05-12T11:30:00-04:00,732.91,18.950000762939453,BEAR,244.74887171471664,BEAR,6,7|8|9|10,,,False
2026-05-12T11:35:00-04:00,733.185,18.950000762939453,BEAR,238.6696513475158,BEAR,7,8|9|10,,,False
2026-05-12T11:40:00-04:00,733.53,18.950000762939453,BEAR,228.75950718937474,BEAR,7,8|9|10,,,False
2026-05-12T11:45:00-04:00,733.35,18.950000762939453,BEAR,221.1146685101312,BEAR,7,8|9|10,,,False
2026-05-12T11:50:00-04:00,733.16,18.950000762939453,BEAR,215.4788847067266,BEAR,7,8|9|10,,,False
2026-05-12T11:55:00-04:00,732.51,18.950000762939453,BEAR,216.22159956978066,BEAR,7,8|9|10,,,False
2026-05-12T12:00:00-04:00,733.2,18.63999938964844,BEAR,208.53064444511347,BEAR,6,7|8|9|10,,,False
2026-05-12T12:05:00-04:00,732.78,18.63999938964844,BEAR,205.27726067238063,BEAR,7,8|9|10,,,False
2026-05-12T12:10:00-04:00,733.4,18.63999938964844,BEAR,195.0789844471501,BEAR,7,8|9|10,,,False
2026-05-12T12:15:00-04:00,733.025,18.63999938964844,BEAR,189.38343965295417,BEAR,7,8|9|10,,,False
2026-05-12T12:20:00-04:00,732.81,18.63999938964844,BEAR,185.79040609240565,BEAR,8,8|10,,,False
2026-05-12T12:25:00-04:00,732.75,18.63999938964844,BEAR,182.3652857534512,BEAR,8,8|10,,,False
2026-05-12T12:30:00-04:00,732.57,18.63999938964844,BEAR,180.3226778610565,BEAR,8,8|10,,,False
2026-05-12T12:35:00-04:00,732.77,18.63999938964844,BEAR,175.55107208445406,BEAR,7,8|9|10,,,False
2026-05-12T12:40:00-04:00,732.415,18.63999938964844,BEAR,174.22688848920416,BEAR,8,,trendline_rejection,,True
2026-05-12T13:10:00-04:00,733.3,18.209999084472656,BEAR,141.88908342640616,BEAR,7,8|9|10,,,False
2026-05-12T13:15:00-04:00,734.07,18.209999084472656,BEAR,122.88768624468958,BEAR,7,8|9|10,,,False
2026-05-12T13:20:00-04:00,734.49,18.209999084472656,BEAR,102.26328572651937,BEAR,8,8|9,level_rejection|confluence,734.6,False
2026-05-12T13:25:00-04:00,734.33,18.209999084472656,MIXED,90.60326376651346,BEAR,7,5|8|10,,,False
2026-05-12T13:30:00-04:00,734.92,18.209999084472656,MIXED,78.09278593617819,BEAR,5,5|7|8|9|10,,,False
2026-05-12T13:35:00-04:00,734.65,18.209999084472656,MIXED,68.40160241213198,BEAR,6,5|7|8|10,,,False
2026-05-12T13:40:00-04:00,734.77,18.209999084472656,MIXED,59.07231835323046,BEAR,5,5|7|8|9|10,,,False
2026-05-12T13:45:00-04:00,734.66,18.209999084472656,MIXED,51.34506865641697,BEAR,6,5|7|8|10,,,False
2026-05-12T13:50:00-04:00,735.05,18.209999084472656,MIXED,42.31706646605744,BEAR,6,5|8|9|10,,,False
2026-05-12T13:55:00-04:00,735.08,18.209999084472656,MIXED,34.15450648369642,BEAR,7,5|8|10,,,False
2026-05-12T14:00:00-04:00,735.2,18.11000061035156,MIXED,28.104838665649368,BEAR,3,1|5|6|7|8|9|10,,,False
2026-05-12T14:05:00-04:00,734.95,18.11000061035156,MIXED,28.025827114277035,BEAR,4,1|6|7,trendline_rejection,,False
2026-05-12T14:10:00-04:00,735.085,18.11000061035156,MIXED,28.226106222530234,BEAR,3,1|5|6|7|8|9|10,,,False
2026-05-12T14:15:00-04:00,735.23,18.11000061035156,MIXED,28.687872249031443,BEAR,3,1|5|6|7|8|9|10,,,False
2026-05-12T14:20:00-04:00,735.74,18.11000061035156,MIXED,31.084236755998518,BEAR,5,1|5|8|9|10,,,False
2026-05-12T14:25:00-04:00,736.19,18.11000061035156,BULL,42.3783909761255,BEAR,5,1|5|8|9|10,,,False
2026-05-12T14:30:00-04:00,736.08,18.11000061035156,BULL,51.536162542277,BEAR,7,1|5|8,level_rejection,736.0,False
2026-05-12T14:35:00-04:00,736.09,18.11000061035156,BULL,58.86683092878684,BEAR,6,1|5|8|9,level_rejection,736.0,False
2026-05-12T14:40:00-04:00,736.31,18.11000061035156,BULL,66.79544557349573,BEAR,5,1|5|8|9|10,,,False
2026-05-12T14:45:00-04:00,736.06,18.11000061035156,BULL,70.37351682324697,BEAR,6,1|5|8|10,,,False
2026-05-12T14:50:00-04:00,736.21,18.11000061035156,BULL,74.43552574097794,BEAR,4,1|5|7|8|9|10,,,False
2026-05-12T14:55:00-04:00,735.99,18.11000061035156,BULL,75.09621222295664,BEAR,6,1|5|7|8,level_rejection|confluence,736.52,False
2026-05-12T15:00:00-04:00,736.22,17.940000534057617,BULL,77.54846051296909,BEAR,6,5|8|9|10,,,False
2026-05-12T15:05:00-04:00,736.44,17.940000534057617,BULL,81.35731502245562,BEAR,7,5|8|9,level_rejection|confluence,736.52,False
2026-05-12T15:10:00-04:00,737.1,17.940000534057617,BULL,90.74910027502483,BEAR,7,5|8|9,level_rejection,737.18,False
2026-05-12T15:15:00-04:00,736.99,17.940000534057617,BULL,96.81902809040821,MIXED,8,5|8,level_rejection,737.18,False
2026-05-12T15:20:00-04:00,737.01,17.940000534057617,BULL,101.44900356491462,MIXED,7,5|8|10,,,False
2026-05-12T15:25:00-04:00,737.065,17.940000534057617,BULL,105.22525743280084,MIXED,5,5|7|8|9|10,,,False
2026-05-12T15:30:00-04:00,737.88,17.940000534057617,BULL,116.0327008027025,MIXED,6,5|8|9|10,,,False
2026-05-12T15:35:00-04:00,737.795,17.940000534057617,BULL,123.37419826249061,MIXED,7,5|8|10,,,False
2026-05-12T15:40:00-04:00,737.99,17.940000534057617,BULL,130.6804778168157,MIXED,5,5|7|8|9|10,,,False
2026-05-12T15:45:00-04:00,738.04,17.940000534057617,BULL,136.43560865847348,MIXED,5,5|7|8|9|10,,,False
2026-05-13T09:35:00-04:00,736.7899780273438,18.31999969482422,BULL,130.25805938308395,MIXED,8,1|5,level_rejection|confluence,737.6190413705132,False
2026-05-13T09:40:00-04:00,736.8800048828125,18.26000022888184,BULL,120.17521598029361,MIXED,5,1|5|7|8|9,level_rejection|confluence,737.3742811737469,False
2026-05-13T09:45:00-04:00,736.340087890625,18.270000457763672,BULL,105.67544413129326,MIXED,6,1|5|7|8,level_rejection|confluence,736.6699829101562,False
2026-05-13T09:50:00-04:00,736.969970703125,18.170000076293945,BULL,99.5655411985581,MIXED,5,1|5|8|9|10,,,False
2026-05-13T09:55:00-04:00,736.9000244140625,18.09000015258789,BULL,93.24794434389787,MIXED,7,1|5|8,level_rejection|confluence,737.2436159887948,False
2026-05-13T10:00:00-04:00,737.1950073242188,18.13999938964844,BULL,90.52019502565827,MIXED,6,5|7|8|9,level_rejection|confluence,737.3742811737469,False
2026-05-13T10:05:00-04:00,737.114990234375,18.170000076293945,BULL,86.93324017947361,MIXED,7,5|7|8,level_rejection|confluence,737.4792429672239,False
2026-05-13T10:10:00-04:00,737.5800170898438,18.1299991607666,BULL,88.22247122074032,MIXED,7,5|8|9,level_rejection|confluence,737.6190413705132,False
2026-05-13T10:15:00-04:00,737.3079223632812,18.18000030517578,BULL,85.99152856251067,BULL,8,5,level_rejection|confluence,737.6190413705132,False
2026-05-13T10:20:00-04:00,738.4022827148438,18.0,BULL,94.82287650340595,BULL,5,5|7|8|9,level_rejection|confluence,738.469970703125,False
2026-05-13T10:25:00-04:00,738.3049926757812,18.040000915527344,BULL,100.53797629816472,BULL,6,5|7|8,level_rejection|confluence,738.469970703125,False
2026-05-13T10:30:00-04:00,738.6500244140625,18.010000228881836,BULL,108.17119283900638,BULL,4,5|7|8|9|10,,,False
2026-05-13T10:35:00-04:00,737.9600219726562,18.07999992370605,BULL,106.7753215093262,BULL,7,5|7,level_rejection|confluence,738.469970703125,False
2026-05-13T10:40:00-04:00,738.4000244140625,18.0,BULL,109.49491972196483,BULL,6,5|8|9,level_rejection|confluence,738.469970703125,False
2026-05-13T10:45:00-04:00,738.47998046875,18.0,BULL,111.90828137773678,BULL,5,5|8|9|10,,,False
2026-05-13T10:50:00-04:00,738.8900146484375,17.940000534057617,BULL,117.42394042461228,BULL,5,5|8|9|10,,,False
2026-05-13T11:20:00-04:00,739.219970703125,18.030000686645508,BULL,132.89585189585296,BULL,5,5|7|8|10,,,False
2026-05-13T11:25:00-04:00,739.2899780273438,18.040000915527344,BULL,133.58460640597514,BULL,5,5|8|9|10,,,False
2026-05-13T11:30:00-04:00,739.5900268554688,18.010000228881836,BULL,136.43367479511426,BULL,5,5|8|9|10,,,False
2026-05-13T11:35:00-04:00,739.7899780273438,18.040000915527344,BULL,140.02084400127615,BULL,5,5|8|9|10,,,False
2026-05-13T11:40:00-04:00,740.1063842773438,18.06999969482422,BULL,145.3822489666777,BULL,5,5|8|9|10,,,False
2026-05-13T11:45:00-04:00,739.8900146484375,18.11000061035156,BULL,146.73460465514836,BULL,6,5|8|9,level_rejection,740.1,False
2026-05-13T11:50:00-04:00,739.9400024414062,18.100000381469727,BULL,147.50093809605005,BULL,4,5|7|8|9|10,,,False
2026-05-13T11:55:00-04:00,739.739990234375,18.100000381469727,BULL,145.22998016464044,BULL,6,5|7|8,level_rejection,739.9,False
2026-05-13T12:00:00-04:00,740.1799926757812,18.049999237060547,BULL,147.00589400703166,BULL,5,5|8|9|10,,,False
2026-05-13T12:05:00-04:00,740.3300170898438,18.040000915527344,BULL,149.13965891886392,BULL,5,5|8|9|10,,,False
2026-05-13T12:10:00-04:00,740.6500244140625,18.049999237060547,BULL,153.28971146132062,BULL,5,5|8|9|10,,,False
2026-05-13T12:15:00-04:00,740.7100219726562,18.100000381469727,BULL,156.42011043837556,BULL,7,5|9,level_rejection|confluence,740.85,False
2026-05-13T12:20:00-04:00,741.655029296875,18.040000915527344,BULL,167.7246524949851,BULL,5,5|8|9|10,,,False
2026-05-13T12:25:00-04:00,741.7249755859375,18.06999969482422,BULL,176.75451712092354,BULL,5,5|8|9|10,,,False
2026-05-13T12:30:00-04:00,741.7249755859375,18.059999465942383,BULL,183.14784887098767,BULL,6,5|8|10,,,False
2026-05-13T12:35:00-04:00,741.7100219726562,18.059999465942383,BULL,187.18366872315073,BULL,6,5|8|10,,,False
2026-05-13T12:40:00-04:00,741.6199951171875,18.020000457763672,BULL,188.49165667277248,BULL,5,5|8|9|10,,,False
2026-05-13T12:45:00-04:00,741.5599975585938,18.020000457763672,BULL,187.85573198872498,BULL,6,5|8|10,,,False
2026-05-13T12:50:00-04:00,741.8499755859375,17.950000762939453,BULL,189.19649254505657,BULL,4,5|7|8|9|10,,,False
2026-05-13T12:55:00-04:00,742.0399780273438,17.979999542236328,BULL,191.13442268126164,BULL,4,5|7|8|9|10,,,False
2026-05-13T13:00:00-04:00,742.4099731445312,17.969999313354492,BULL,195.38868029993637,BULL,5,5|8|9|10,,,False
2026-05-13T13:05:00-04:00,742.7100219726562,17.979999542236328,BULL,200.80877996845174,BULL,5,5|8|9|10,,,False
2026-05-13T13:10:00-04:00,742.6300048828125,17.979999542236328,BULL,203.27755761314847,BULL,6,5|8|10,,,False
2026-05-13T13:15:00-04:00,742.47998046875,18.0,BULL,202.5911282585298,BULL,6,5|8|10,,,False
2026-05-13T13:20:00-04:00,742.364990234375,18.010000228881836,BULL,199.6721161453138,BULL,5,5|8|9|10,,,False
2026-05-13T13:25:00-04:00,742.6199951171875,17.979999542236328,BULL,198.71005037746272,BULL,4,5|7|8|9|10,,,False
2026-05-13T13:30:00-04:00,742.2899780273438,17.959999084472656,BULL,193.39290034322403,BULL,4,5|7|8|9|10,,,False
2026-05-13T13:35:00-04:00,742.4000244140625,17.889999389648438,BULL,189.01663283061225,BULL,4,5|7|8|9|10,,,False
2026-05-13T13:40:00-04:00,742.614990234375,17.8799991607666,BULL,186.51004293813003,BULL,4,5|7|8|9|10,,,False
2026-05-13T13:45:00-04:00,742.5800170898438,17.889999389648438,BULL,183.00484048502312,BULL,6,5|8|10,,,False
2026-05-13T13:50:00-04:00,742.5399780273438,17.8700008392334,BULL,178.64736674887354,BULL,5,5|8|9|10,,,False
2026-05-13T13:55:00-04:00,742.135009765625,17.889999389648438,BULL,169.890832512408,BULL,6,5|8|10,,,False
2026-05-13T14:00:00-04:00,742.7100219726562,17.81999969482422,BULL,167.56843719141443,BULL,3,1|5|7|8|9|10,,,False
2026-05-13T14:05:00-04:00,742.7899780273438,17.809999465942383,BULL,165.49786528618142,BULL,4,1|5|8|9|10,,,False
2026-05-13T14:10:00-04:00,743.307373046875,17.799999237060547,BULL,168.11006808651427,BULL,4,1|5|8|9|10,,,False
2026-05-13T14:15:00-04:00,743.619873046875,17.829999923706055,BULL,172.4662519160347,BULL,4,1|5|8|9|10,,,False
2026-05-13T14:20:00-04:00,743.6900024414062,17.790000915527344,BULL,175.7576927817695,BULL,4,1|5|8|9|10,,,False
2026-05-13T14:25:00-04:00,743.530029296875,17.809999465942383,BULL,175.80657013661494,BULL,5,1|5|8|10,,,False
2026-05-13T14:30:00-04:00,743.3400268554688,17.799999237060547,BULL,172.88284339864504,BULL,5,1|5|8|10,,,False
