timestamp_et,spy_close,vix,ribbon_stack,ribbon_spread_cents,htf_15m_stack,bear_score,blockers,triggers_fired,rejection_level,passed
2026-04-08T13:25:00-04:00,675.010009765625,21.270000457763672,BULL,79.53925897049885,,8,5|10,,,False
2026-04-08T13:30:00-04:00,675.1799926757812,21.290000915527344,BULL,73.33230459638571,,6,5|8|9|10,,,False
2026-04-08T13:35:00-04:00,675.260009765625,21.26000022888184,BULL,68.61811821668198,,5,5|7|8|9|10,,,False
2026-04-08T13:40:00-04:00,675.5750122070312,21.21999931335449,BULL,67.55651981846995,,6,5|8|9|10,,,False
2026-04-08T13:45:00-04:00,675.4100952148438,21.280000686645508,BULL,64.6069767846825,,8,5|10,,,False
2026-04-08T13:50:00-04:00,675.6300048828125,21.25,BULL,64.04924718933671,,6,5|8|9|10,,,False
2026-04-08T13:55:00-04:00,675.8099975585938,21.18000030517578,BULL,65.05390061490743,,5,5|7|8|9|10,,,False
2026-04-08T14:00:00-04:00,676.219970703125,20.96999931335449,BULL,69.6839602960722,,5,1|5|8|9|10,,,False
2026-04-08T14:05:00-04:00,676.4450073242188,20.93000030517578,BULL,75.38056986843458,,5,1|5|8|9|10,,,False
2026-04-08T14:10:00-04:00,676.344970703125,20.88999938964844,BULL,78.603761080808,,6,1|5|8|10,,,False
2026-04-08T14:15:00-04:00,674.8114013671875,21.34000015258789,BULL,65.14673403690949,,7,1|5|10,,,False
2026-04-08T14:20:00-04:00,675.0,21.3700008392334,BULL,55.627550714450535,,4,1|5|7|8|9|10,,,False
2026-04-08T14:25:00-04:00,674.8800048828125,21.420000076293945,BULL,46.252484508852376,,6,1|5|8|10,,,False
2026-04-08T14:30:00-04:00,674.844970703125,21.46999931335449,MIXED,39.19421495875213,,6,1|5|8|10,,,False
2026-04-08T14:35:00-04:00,674.5499877929688,21.59000015258789,MIXED,32.97237188529607,,7,1|5|10,,,False
2026-04-08T14:40:00-04:00,674.02001953125,21.729999542236328,MIXED,24.560498593007196,,6,1|5|6|10,,,False
2026-04-08T14:45:00-04:00,673.8294067382812,21.71999931335449,MIXED,16.12757683885775,,5,1|5|6|8|10,,,False
2026-04-08T14:50:00-04:00,673.9000244140625,21.68000030517578,MIXED,18.8974635289469,,3,1|5|6|7|8|9|10,,,False
2026-04-08T14:55:00-04:00,672.9400024414062,21.850000381469727,BEAR,27.988595965200602,,6,1|6|7|10,ribbon_flip,,False
2026-04-08T15:00:00-04:00,673.2944946289062,21.799999237060547,BEAR,39.189453458004664,,6,7|8|9|10,ribbon_flip,,False
2026-04-08T15:05:00-04:00,673.6500244140625,21.6200008392334,BEAR,44.54195683412081,,6,7|8|9|10,ribbon_flip,,False
