timestamp_et,spy_close,vix,ribbon_stack,ribbon_spread_cents,htf_15m_stack,bear_score,blockers,triggers_fired,rejection_level,passed
2026-05-27T11:20:00-04:00,749.45,15.9,MIXED,8.934460944192324,BULL,3,5|6|7|8|9|10,,,False
2026-05-27T11:25:00-04:00,749.54,15.89,MIXED,9.881274000804297,BULL,4,5|6|8|9|10,,,False
2026-05-27T11:30:00-04:00,749.84,15.89,MIXED,9.0525266569216,BULL,5,5|6|8|9,level_rejection|confluence,750.1028770403228,False
2026-05-27T11:35:00-04:00,749.12,15.9,BEAR,11.918084535591333,BULL,6,6|8|9,level_rejection|ribbon_flip,749.6,False
2026-05-27T11:40:00-04:00,748.62,15.97,BEAR,23.007889365237588,BULL,6,6|8|10,ribbon_flip,,False
2026-05-27T11:45:00-04:00,748.6746,15.97,BEAR,31.434155205556635,BULL,5,7|8|9|10,ribbon_flip,,False
2026-05-27T11:50:00-04:00,749.06,15.94,BEAR,34.245929714461454,BULL,6,8|9|10,,,False
2026-05-27T11:55:00-04:00,749.105,15.95,BEAR,35.898782635990756,BULL,6,8|9|10,,,False
2026-05-27T12:00:00-04:00,748.8,15.98,BEAR,40.16061050363078,BULL,7,8|10,,,False
2026-05-27T12:05:00-04:00,749.475,15.92,BEAR,36.54257621110446,BULL,6,8|9|10,,,False
2026-05-27T12:10:00-04:00,749.575,15.9,BEAR,32.33449801018651,BULL,7,8|9,level_rejection,749.6,False
2026-05-27T12:15:00-04:00,749.4,15.89,BEAR,30.471970171470275,BULL,8,8,level_rejection,749.6,False
2026-05-27T12:20:00-04:00,749.72,15.83,BEAR,25.49769381328133,BULL,5,6|8|9|10,,,False
2026-05-27T12:25:00-04:00,749.6701,15.86,BEAR,21.76856459859664,BULL,6,6|8|10,,,False
2026-05-27T12:30:00-04:00,749.8,15.82,BEAR,17.25019268100141,BULL,6,6|8|9,level_rejection|confluence,749.9341974590301,False
2026-05-27T12:35:00-04:00,750.07,15.83,BEAR,10.679693362851594,BULL,5,6|7|8|9,level_rejection|confluence,750.1028770403228,False
2026-05-27T12:40:00-04:00,750.25,15.83,MIXED,5.099855962282618,BULL,5,5|6|8|9,level_rejection|confluence,750.4,False
2026-05-27T12:45:00-04:00,750.51,15.83,MIXED,5.541364577106833,BULL,4,5|6|8|9|10,,,False
2026-05-27T12:50:00-04:00,750.1099,15.84,BULL,8.31557253027313,BULL,6,5|6|8,level_rejection|confluence,750.49,False
2026-05-27T12:55:00-04:00,749.79,15.86,BULL,7.484849447041597,BULL,6,5|6|8,level_rejection|confluence,750.1028770403228,False
2026-05-27T13:00:00-04:00,749.5499,15.85,BULL,4.308220851214628,BULL,5,5|6|8|9,level_rejection,749.6,False
2026-05-27T13:05:00-04:00,748.3,15.9,BEAR,11.08267041910267,BULL,7,6|8,level_rejection|ribbon_flip,749.6,False
2026-05-27T13:10:00-04:00,748.89,15.89,BEAR,17.65137595084525,BULL,4,6|7|8|9|10,ribbon_flip,,False
2026-05-27T13:15:00-04:00,749.305,15.88,BEAR,18.71426868568733,MIXED,6,6|8|9|10,ribbon_flip,,False
2026-05-27T13:20:00-04:00,749.43,15.87,BEAR,18.20350254533878,MIXED,6,6|8|9|10,,,False
2026-05-27T13:25:00-04:00,749.16,15.83,BEAR,20.43253153462956,MIXED,7,6|8|10,,,False
2026-05-27T13:30:00-04:00,749.58,15.82,BEAR,17.860289878387903,MIXED,6,6|8|9|10,,,False
2026-05-27T13:35:00-04:00,749.66,15.83,BEAR,14.8250341150856,MIXED,7,6|8|9,level_rejection|confluence,749.9341974590301,False
2026-05-27T13:40:00-04:00,749.38,15.87,BEAR,15.100275533507101,MIXED,8,6|8,level_rejection,749.6,False
2026-05-27T13:45:00-04:00,749.465,15.86,BEAR,14.37117211929717,MIXED,6,6|8|9|10,,,False
2026-05-27T13:50:00-04:00,749.86,15.86,BEAR,9.6573251599807,MIXED,6,6|8|9|10,,,False
2026-05-27T13:55:00-04:00,749.72,15.82,BEAR,7.154061332437323,MIXED,8,6|8,level_rejection|confluence|trendline_rejection,750.0,False
2026-05-27T14:00:00-04:00,749.52,15.82,BEAR,7.095086049537258,BULL,6,1|6|8,level_rejection|trendline_rejection,749.6,False
2026-05-27T14:05:00-04:00,749.8199,15.81,MIXED,5.0225990764488415,BULL,2,1|5|6|7|8|9|10,,,False
2026-05-27T14:10:00-04:00,750.04,15.81,MIXED,3.167230488452333,BULL,3,1|5|6|8|9|10,,,False
2026-05-27T14:15:00-04:00,750.33,15.78,BULL,7.862272013483107,BULL,3,1|5|6|8|9|10,,,False
2026-05-27T14:20:00-04:00,750.57,15.78,BULL,15.97819147887094,BULL,3,1|5|6|8|9|10,,,False
2026-05-27T14:25:00-04:00,750.72,15.8,BULL,24.08819995198428,BULL,3,1|5|6|8|9|10,,,False
2026-05-27T14:30:00-04:00,750.6901,15.78,BULL,30.31034569401072,BULL,6,1|5|8,level_rejection,750.9,False
2026-05-27T14:35:00-04:00,750.74,15.8,BULL,35.75837603764285,BULL,3,1|5|7|8|9|10,,,False
2026-05-27T14:40:00-04:00,750.83,15.81,BULL,40.94737838408946,BULL,4,1|5|7|8|9,level_rejection,750.9,False
2026-05-27T14:45:00-04:00,750.8,15.82,BULL,44.668672567547674,BULL,6,1|5|8,level_rejection,751.0,False
2026-05-27T14:50:00-04:00,750.85,15.83,BULL,47.977907595543456,BULL,4,1|5|7|8|9,level_rejection,751.0,False
2026-05-27T14:55:00-04:00,750.81,15.82,BULL,50.010701947439884,BULL,5,1|5|7|8,level_rejection,751.0,False
2026-05-27T15:00:00-04:00,750.95,15.85,BULL,52.818942773512845,BULL,5,5|7|8|9,level_rejection,751.0,False
2026-05-27T15:05:00-04:00,750.99,15.83,BULL,55.22793993795858,BULL,5,5|7|8|9,level_rejection,751.0,False
2026-05-27T15:10:00-04:00,750.9,15.85,BULL,55.96811871492946,BULL,7,5|8,level_rejection,751.0,False
2026-05-27T15:15:00-04:00,750.84,15.83,BULL,55.6380725857025,BULL,7,5|8,level_rejection|sequence_rejection,750.9,False
2026-05-27T15:20:00-04:00,750.74,15.83,BULL,54.021894295283346,BULL,7,5|8,level_rejection|sequence_rejection,750.9,False
2026-05-27T15:25:00-04:00,750.5601,15.8,BULL,50.542430544589934,BULL,6,5|8|10,,,False
2026-05-27T15:30:00-04:00,750.55,15.75,BULL,47.28399427989416,BULL,7,5|8,level_rejection,750.49,False
2026-05-27T15:35:00-04:00,750.77,15.72,BULL,46.57423621808903,BULL,5,5|8|9|10,,,False
2026-05-27T15:40:00-04:00,750.86,15.72,BULL,46.63750080738964,BULL,5,5|8|9|10,,,False
2026-05-27T15:45:00-04:00,750.311,15.71,BULL,40.81553466328387,BULL,7,5|8,level_rejection|confluence,750.49,False
2026-05-28T09:35:00-04:00,749.3999,15.68,MIXED,15.650091220766171,BULL,5,1|5|6|8,level_rejection,749.65,False
2026-05-28T09:40:00-04:00,749.55,15.63,MIXED,10.672541867393193,BULL,4,1|5|6|8|9,level_rejection,749.65,False
2026-05-28T09:45:00-04:00,749.37,15.63,MIXED,10.665730877303758,BULL,5,1|5|6|8,level_rejection|confluence,749.8,False
2026-05-28T09:50:00-04:00,749.82,15.61,MIXED,10.88243828397708,BULL,3,1|5|6|7|8|9,level_rejection|confluence,750.2376720496296,False
2026-05-28T09:55:00-04:00,750.17,15.58,MIXED,9.235770037673774,BULL,2,1|5|6|7|8|9|10,,,False
2026-05-28T10:00:00-04:00,750.2992,15.59,MIXED,7.217867179474524,BULL,5,5|6|8|9,level_rejection|confluence,750.47,False
2026-05-28T10:05:00-04:00,750.64,15.55,MIXED,6.197325509992879,BULL,4,5|6|8|9|10,,,False
2026-05-28T10:10:00-04:00,753.06,15.44,BULL,31.639676163536024,BULL,5,5|8|9|10,,,False
2026-05-28T10:40:00-04:00,752.45,15.56,BULL,90.80013826943514,BULL,5,5|8|9|10,,,False
2026-05-28T10:45:00-04:00,752.35,15.54,BULL,94.30794710539203,BULL,6,5|8|10,,,False
2026-05-28T10:50:00-04:00,752.81,15.52,BULL,101.33589520313535,BULL,5,5|8|9|10,,,False
2026-05-28T10:55:00-04:00,752.8799,15.49,BULL,107.23636043099987,BULL,5,5|8|9|10,,,False
2026-05-28T11:00:00-04:00,753.74,15.47,BULL,120.23871749629507,BULL,5,5|8|9|10,,,False
2026-05-28T11:05:00-04:00,753.59,15.48,BULL,128.69698938382044,BULL,6,5|8|10,,,False
2026-05-28T11:10:00-04:00,753.305,15.49,BULL,131.99243746987577,BULL,5,5|8|9|10,,,False
2026-05-28T11:15:00-04:00,753.44,15.49,BULL,135.30973043002632,BULL,5,5|8|9|10,,,False
2026-05-28T11:20:00-04:00,753.68,15.51,BULL,139.69706907114414,BULL,5,5|8|9|10,,,False
2026-05-28T11:25:00-04:00,753.94,15.53,BULL,145.14265320715367,BULL,5,5|8|9|10,,,False
2026-05-28T11:30:00-04:00,754.0117,15.51,BULL,149.50510049560535,BULL,5,5|8|9|10,,,False
2026-05-28T11:35:00-04:00,754.13,15.49,BULL,153.42711196601613,BULL,5,5|8|9|10,,,False
2026-05-28T11:40:00-04:00,754.02,15.49,BULL,154.6345551459808,BULL,5,5|8|9|10,,,False
2026-05-28T11:45:00-04:00,753.9,15.46,BULL,153.5011145233966,BULL,5,5|8|9|10,,,False
2026-05-28T11:50:00-04:00,754.05,15.47,BULL,153.20480990353644,BULL,4,5|7|8|9|10,,,False
2026-05-28T11:55:00-04:00,754.08,15.46,BULL,152.3740007997162,BULL,4,5|7|8|9|10,,,False
2026-05-28T12:00:00-04:00,753.92,15.45,BULL,149.1698137184585,BULL,5,5|8|9|10,,,False
