timestamp_et,open,high,low,close,volume
2026-04-21 10:10:00-04:00,711.030029296875,711.1699829101562,710.705078125,711.0200805664062,324055
2026-04-21 10:15:00-04:00,711.0250244140625,711.2750244140625,710.8099975585938,710.8200073242188,325315
2026-04-21 10:20:00-04:00,710.8200073242188,710.8499755859375,710.1599731445312,710.3200073242188,469573
2026-04-21 10:25:00-04:00,710.3099975585938,710.6699829101562,710.27001953125,710.5700073242188,277848
2026-04-21 10:30:00-04:00,710.5599975585938,710.780029296875,709.969970703125,710.1900024414062,359974
2026-04-21 10:35:00-04:00,710.219970703125,710.3099975585938,709.8499755859375,709.9450073242188,367703
2026-04-21 10:40:00-04:00,709.9500122070312,710.5599975585938,709.739990234375,709.885009765625,486875
2026-04-21 10:45:00-04:00,709.8900146484375,709.9400024414062,708.9500122070312,709.1599731445312,635342
2026-04-21 10:50:00-04:00,709.1799926757812,709.2999877929688,708.6500244140625,709.0349731445312,513985
2026-04-21 10:55:00-04:00,709.0449829101562,709.0449829101562,707.4600219726562,707.5900268554688,705641
2026-04-21 11:00:00-04:00,707.5900268554688,707.8883056640625,706.25,706.7349853515625,1205568
2026-04-21 11:05:00-04:00,706.739990234375,707.8400268554688,706.1500244140625,707.760009765625,1157975
2026-04-21 11:10:00-04:00,707.756591796875,708.0800170898438,707.72998046875,707.9099731445312,508669
2026-04-21 11:15:00-04:00,707.9000244140625,708.2000122070312,707.3200073242188,707.8300170898438,472900
2026-04-21 11:20:00-04:00,707.8200073242188,707.97998046875,707.1300048828125,707.2308959960938,357625
2026-04-21 11:25:00-04:00,707.2100219726562,707.2100219726562,706.2750244140625,706.6900024414062,570018
2026-04-21 11:30:00-04:00,706.6599731445312,707.4199829101562,706.6099853515625,706.8900146484375,421228
2026-04-21 11:35:00-04:00,706.9099731445312,706.9600219726562,706.0399780273438,706.72998046875,677822
2026-04-21 11:40:00-04:00,706.719970703125,707.1199951171875,706.4199829101562,706.9400024414062,316095
2026-04-21 11:45:00-04:00,707.010009765625,707.47998046875,706.6799926757812,707.0599975585938,303949
2026-04-21 11:50:00-04:00,707.0399780273438,707.0700073242188,706.4500122070312,706.52001953125,293507
2026-04-21 11:55:00-04:00,706.52001953125,706.969970703125,706.4500732421875,706.719970703125,231448
2026-04-21 12:00:00-04:00,706.7449951171875,707.885009765625,706.7449951171875,707.219970703125,823340
2026-04-21 12:05:00-04:00,707.1600952148438,707.52001953125,706.9749755859375,707.340087890625,266110
2026-04-21 12:10:00-04:00,707.3400268554688,707.3699951171875,706.6300048828125,706.9000244140625,288790
2026-04-21 12:15:00-04:00,706.8701171875,707.1900024414062,706.7249755859375,707.0,177293
2026-04-21 12:20:00-04:00,707.0,707.010009765625,706.4299926757812,706.5399780273438,392392
2026-04-21 12:25:00-04:00,706.5599975585938,706.6300048828125,706.280029296875,706.3599853515625,144588
2026-04-21 12:30:00-04:00,706.3314208984375,706.9500122070312,706.3314208984375,706.9199829101562,233028
2026-04-21 12:35:00-04:00,706.9199829101562,707.1400146484375,706.2919921875,706.5250244140625,229912
2026-04-21 12:40:00-04:00,706.5299072265625,706.6300048828125,705.6599731445312,705.8499755859375,315207
2026-04-21 12:45:00-04:00,705.8499755859375,706.6199951171875,705.8499755859375,706.5599975585938,282487
2026-04-21 12:50:00-04:00,706.5512084960938,706.5999755859375,706.02001953125,706.1099853515625,376084
2026-04-21 12:55:00-04:00,706.0999755859375,706.1298828125,705.510009765625,705.5800170898438,280994
2026-04-21 13:00:00-04:00,705.5800170898438,706.3087768554688,705.5800170898438,705.96728515625,334871
2026-04-21 13:05:00-04:00,705.9600219726562,705.9600219726562,704.75,705.4600219726562,1470958
2026-04-21 13:10:00-04:00,705.4600219726562,705.47998046875,704.3200073242188,704.7100219726562,982542
2026-04-21 13:15:00-04:00,704.7100219726562,704.9600219726562,703.9299926757812,704.0399780273438,680759
2026-04-21 13:20:00-04:00,704.0399780273438,704.6300048828125,703.8400268554688,704.4500122070312,720954
2026-04-21 13:25:00-04:00,704.4600219726562,704.969970703125,704.409912109375,704.6900024414062,423386
2026-04-21 13:30:00-04:00,704.6799926757812,705.4149780273438,704.6400146484375,705.25,602966
2026-04-21 13:35:00-04:00,705.25,706.8200073242188,705.0,706.3250122070312,836721
2026-04-21 13:40:00-04:00,706.3192138671875,707.4099731445312,706.1900024414062,706.5,1204639
2026-04-21 13:45:00-04:00,706.510009765625,706.5499877929688,705.8200073242188,706.1799926757812,619507
2026-04-21 13:50:00-04:00,706.2000122070312,706.4500122070312,705.6199951171875,705.8099975585938,336997
2026-04-21 13:55:00-04:00,705.8099975585938,705.8499755859375,705.3099975585938,705.7949829101562,388153
2026-04-21 14:00:00-04:00,705.7949829101562,706.510009765625,705.7949829101562,705.969970703125,666888
2026-04-21 14:05:00-04:00,705.989990234375,706.3699951171875,705.7899780273438,705.8400268554688,260770
2026-04-21 14:10:00-04:00,705.8200073242188,705.9199829101562,705.469970703125,705.9199829101562,187363
2026-04-21 14:15:00-04:00,705.9199829101562,706.1799926757812,704.7100219726562,705.1193237304688,1165267
2026-04-21 14:20:00-04:00,705.1099853515625,705.3099975585938,704.8200073242188,705.0399780273438,402883
2026-04-21 14:25:00-04:00,705.0,705.280029296875,704.8800048828125,705.0989990234375,208894
2026-04-21 14:30:00-04:00,705.094970703125,705.77001953125,705.094970703125,705.7100219726562,308312
2026-04-21 14:35:00-04:00,705.719970703125,705.77001953125,705.25,705.4199829101562,445931
2026-04-21 14:40:00-04:00,705.4299926757812,705.5800170898438,705.2899780273438,705.4400024414062,217594
2026-04-21 14:45:00-04:00,705.4299926757812,705.530029296875,705.1099853515625,705.1699829101562,214983
2026-04-21 14:50:00-04:00,705.1900024414062,706.7100219726562,705.0203247070312,706.3699951171875,495590
2026-04-21 14:55:00-04:00,706.3599853515625,706.8900146484375,705.7100219726562,706.3200073242188,1035262
2026-04-21 15:00:00-04:00,706.3300170898438,706.9000244140625,706.3300170898438,706.6599731445312,483658
2026-04-21 15:05:00-04:00,706.6699829101562,706.8499755859375,706.4320068359375,706.6900024414062,336196
2026-04-21 15:10:00-04:00,706.6900024414062,707.3099975585938,706.1900024414062,706.614990234375,892246
2026-04-21 15:15:00-04:00,706.6699829101562,706.9600219726562,706.25,706.6400146484375,836035
2026-04-21 15:20:00-04:00,706.6699829101562,707.594970703125,706.6699829101562,707.52001953125,570759
2026-04-21 15:25:00-04:00,707.510009765625,707.780029296875,707.3699951171875,707.7249755859375,631643
2026-04-21 15:30:00-04:00,707.719970703125,707.8699951171875,707.0999755859375,707.3298950195312,590186
2026-04-21 15:35:00-04:00,707.3099975585938,707.3099975585938,705.719970703125,706.27001953125,1242290
2026-04-21 15:40:00-04:00,706.260009765625,706.3200073242188,702.6400146484375,703.1799926757812,2790134
2026-04-21 15:45:00-04:00,703.2000122070312,704.4600219726562,703.1099853515625,703.9998779296875,1737709
2026-04-21 15:50:00-04:00,704.0,704.9500122070312,703.35498046875,703.7011108398438,2083426
2026-04-21 15:55:00-04:00,703.7000122070312,704.4099731445312,703.4199829101562,704.1400146484375,3679352
2026-04-22 04:00:00-04:00,708.0,708.8,704.08,708.15,0
2026-04-22 04:05:00-04:00,708.2231,708.57,707.1,708.08,0
2026-04-22 04:10:00-04:00,708.0523,708.33,708.0523,708.16,0
2026-04-22 04:15:00-04:00,708.19,708.19,707.9,707.93,0
2026-04-22 04:20:00-04:00,707.91,707.92,707.61,707.7,0
2026-04-22 04:25:00-04:00,707.731,707.99,707.66,707.68,0
2026-04-22 04:30:00-04:00,707.69,707.87,707.15,707.2712,0
2026-04-22 04:35:00-04:00,707.23,707.48,707.18,707.25,0
2026-04-22 04:40:00-04:00,707.2,707.7202,707.14,707.65,0
2026-04-22 04:45:00-04:00,707.6705,707.69,707.449,707.5987,0
2026-04-22 04:50:00-04:00,707.64,707.92,707.5985,707.92,0
2026-04-22 04:55:00-04:00,707.93,708.039,707.85,708.039,0
2026-04-22 05:00:00-04:00,707.96,708.65,707.88,708.27,0
2026-04-22 05:05:00-04:00,708.27,708.59,708.26,708.42,0
2026-04-22 05:10:00-04:00,708.45,708.5507,708.3387,708.52,0
2026-04-22 05:15:00-04:00,708.5008,708.5815,708.41,708.46,0
2026-04-22 05:20:00-04:00,708.42,708.75,708.37,708.72,0
2026-04-22 05:25:00-04:00,708.6892,708.76,708.66,708.6892,0
2026-04-22 05:30:00-04:00,708.6592,708.68,708.54,708.6,0
2026-04-22 05:35:00-04:00,708.59,708.67,708.4997,708.61,0
2026-04-22 05:40:00-04:00,708.57,708.74,708.56,708.7112,0
2026-04-22 05:45:00-04:00,708.7159,708.75,708.56,708.5692,0
2026-04-22 05:50:00-04:00,708.611,708.611,707.9392,708.0,0
2026-04-22 05:55:00-04:00,707.95,708.05,707.59,707.99,0
2026-04-22 06:00:00-04:00,707.95,708.27,707.61,707.76,0
2026-04-22 06:05:00-04:00,707.8412,708.1618,707.6487,707.8,0
2026-04-22 06:10:00-04:00,707.8,707.9712,707.45,707.64,0
2026-04-22 06:15:00-04:00,707.7,707.9,707.689,707.8987,0
2026-04-22 06:20:00-04:00,707.9,708.09,707.7695,707.861,0
2026-04-22 06:25:00-04:00,707.8685,708.14,707.85,708.14,0
2026-04-22 06:30:00-04:00,708.06,708.35,708.05,708.35,0
2026-04-22 06:35:00-04:00,708.33,708.47,708.09,708.12,0
2026-04-22 06:40:00-04:00,708.099,708.19,707.99,708.08,0
2026-04-22 06:45:00-04:00,708.05,708.1,707.92,708.1,0
2026-04-22 06:50:00-04:00,708.0687,708.2,708.0,708.15,0
2026-04-22 06:55:00-04:00,708.14,708.16,708.03,708.03,0
2026-04-22 07:00:00-04:00,708.02,708.2,704.08,707.9017,0
2026-04-22 07:05:00-04:00,707.9317,708.09,707.85,707.89,0
2026-04-22 07:10:00-04:00,707.85,708.0,707.8,707.81,0
2026-04-22 07:15:00-04:00,707.82,708.0785,707.73,707.995,0
2026-04-22 07:20:00-04:00,708.0,708.1,707.75,707.769,0
2026-04-22 07:25:00-04:00,707.7765,707.93,707.7765,707.8,0
2026-04-22 07:30:00-04:00,707.85,708.0961,704.08,707.96,0
2026-04-22 07:35:00-04:00,707.965,708.0409,707.8061,708.0252,0
2026-04-22 07:40:00-04:00,708.01,708.08,707.71,707.83,0
2026-04-22 07:45:00-04:00,707.8,708.36,707.7995,708.3,0
2026-04-22 07:50:00-04:00,708.3,708.44,708.25,708.4,0
2026-04-22 07:55:00-04:00,708.41,708.41,708.2895,708.33,0
2026-04-22 08:00:00-04:00,708.32,709.01,708.32,708.945,0
2026-04-22 08:05:00-04:00,708.97,709.2,708.8652,709.1,0
2026-04-22 08:10:00-04:00,709.127,709.7302,709.05,709.61,0
2026-04-22 08:15:00-04:00,709.61,709.64,709.34,709.46,0
2026-04-22 08:20:00-04:00,709.44,709.45,707.95,709.38,0
2026-04-22 08:25:00-04:00,709.4,709.74,708.9297,708.99,0
2026-04-22 08:30:00-04:00,708.93,709.13,708.68,709.0,0
2026-04-22 08:35:00-04:00,708.96,708.96,708.4,708.6,0
2026-04-22 08:40:00-04:00,708.6,708.86,708.0,708.46,0
2026-04-22 08:45:00-04:00,708.45,708.68,708.08,708.2,0
2026-04-22 08:50:00-04:00,708.2,708.35,708.079,708.31,0
2026-04-22 08:55:00-04:00,708.2765,708.3707,707.94,707.99,0
2026-04-22 09:00:00-04:00,708.0,708.89,707.8797,708.14,0
2026-04-22 09:05:00-04:00,708.14,709.17,708.01,708.39,0
2026-04-22 09:10:00-04:00,708.39,708.4697,708.11,708.3097,0
2026-04-22 09:30:00-04:00,709.1500244140625,709.3300170898438,708.4550170898438,708.5599975585938,2650201
2026-04-22 09:35:00-04:00,708.5399780273438,709.0,708.219970703125,708.9000244140625,520414
2026-04-22 09:40:00-04:00,708.8800048828125,709.2100219726562,708.5800170898438,708.7000122070312,365894
2026-04-22 09:45:00-04:00,708.7000122070312,709.489990234375,708.4400024414062,708.6500244140625,572093
2026-04-22 09:50:00-04:00,708.6199951171875,709.2100219726562,708.239990234375,709.1900024414062,349245
2026-04-22 09:55:00-04:00,709.2100219726562,709.4299926757812,708.75,709.3900146484375,416807
2026-04-22 10:00:00-04:00,709.3900146484375,709.9199829101562,709.27001953125,709.389892578125,387932
2026-04-22 10:05:00-04:00,709.375,709.77001953125,708.760009765625,709.530029296875,496025
2026-04-22 10:10:00-04:00,709.530029296875,710.1500244140625,709.530029296875,710.0999755859375,573428
2026-04-22 10:15:00-04:00,710.0999755859375,710.4299926757812,710.0999755859375,710.3150024414062,713259
2026-04-22 10:20:00-04:00,710.3200073242188,710.7000122070312,710.1536865234375,710.3200073242188,678697
2026-04-22 10:25:00-04:00,710.3099975585938,710.6300048828125,710.22998046875,710.52001953125,282910
2026-04-22 10:30:00-04:00,710.510009765625,710.590087890625,709.5999755859375,709.9598999023438,717654
2026-04-22 10:35:00-04:00,709.9299926757812,710.5999755859375,709.4650268554688,710.47998046875,426223
2026-04-22 10:40:00-04:00,710.4749755859375,710.6500244140625,709.52001953125,709.719970703125,339800
2026-04-22 10:45:00-04:00,709.7100219726562,710.2999877929688,709.7100219726562,710.1749877929688,347888
2026-04-22 10:50:00-04:00,710.1799926757812,710.3400268554688,709.5,709.9000244140625,374510
2026-04-22 10:55:00-04:00,709.8599853515625,710.0700073242188,709.5700073242188,710.0399780273438,301701
2026-04-22 11:00:00-04:00,710.0499877929688,710.1300048828125,709.2901000976562,709.4199829101562,309863
2026-04-22 11:05:00-04:00,709.4099731445312,710.22998046875,709.3300170898438,709.864990234375,235314
2026-04-22 11:10:00-04:00,709.8800048828125,710.1679077148438,709.75,709.8400268554688,220478
2026-04-22 11:15:00-04:00,709.8599853515625,709.97998046875,709.5599975585938,709.9099731445312,244719
2026-04-22 11:20:00-04:00,709.9000244140625,710.47998046875,709.8800048828125,710.1900024414062,500587
2026-04-22 11:25:00-04:00,710.1900024414062,710.530029296875,709.7999877929688,710.2000122070312,433990
2026-04-22 11:30:00-04:00,710.1900024414062,710.4400024414062,710.0,710.0800170898438,203259
2026-04-22 11:35:00-04:00,710.0999755859375,710.25,709.6699829101562,709.780029296875,240815
2026-04-22 11:40:00-04:00,709.780029296875,709.9600219726562,709.260009765625,709.280029296875,308621
2026-04-22 11:45:00-04:00,709.260009765625,709.9199829101562,709.1599731445312,709.760009765625,309707
2026-04-22 11:50:00-04:00,709.7650146484375,709.7999877929688,709.4749755859375,709.6799926757812,277987
2026-04-22 11:55:00-04:00,709.6900024414062,710.0399780273438,709.5800170898438,709.6400146484375,256298
2026-04-22 12:00:00-04:00,709.6500244140625,709.9400024414062,709.3900146484375,709.8900146484375,307375
2026-04-22 12:05:00-04:00,709.8800048828125,710.1199951171875,709.8300170898438,709.969970703125,217404
2026-04-22 12:10:00-04:00,709.969970703125,710.0250244140625,709.6099853515625,709.9199829101562,225910
2026-04-22 12:15:00-04:00,709.9199829101562,710.02001953125,709.4099731445312,709.431884765625,322384
2026-04-22 12:20:00-04:00,709.4299926757812,709.7999877929688,709.4000244140625,709.5800170898438,320883
2026-04-22 12:25:00-04:00,709.5599975585938,709.5900268554688,709.0800170898438,709.155029296875,263186
2026-04-22 12:30:00-04:00,709.1500244140625,709.3099975585938,708.8300170898438,709.2100219726562,295565
2026-04-22 12:35:00-04:00,709.25,709.6099853515625,709.0800170898438,709.5499877929688,157104
2026-04-22 12:40:00-04:00,709.5399780273438,709.6799926757812,708.9199829101562,709.0900268554688,387245
2026-04-22 12:45:00-04:00,709.0900268554688,709.4000244140625,708.9299926757812,709.375,208016
2026-04-22 12:50:00-04:00,709.3599853515625,709.3699951171875,708.9500122070312,709.27001953125,229218
2026-04-22 12:55:00-04:00,709.27001953125,709.2700805664062,708.7999877929688,708.8900146484375,191293
2026-04-22 13:00:00-04:00,708.9099731445312,709.719970703125,708.8900146484375,709.6099853515625,664007
2026-04-22 13:05:00-04:00,709.6290283203125,709.7899780273438,709.3699951171875,709.7700805664062,180852
2026-04-22 13:10:00-04:00,709.780029296875,710.4000244140625,709.760009765625,709.9277954101562,501792
2026-04-22 13:15:00-04:00,709.9400024414062,710.1099853515625,709.5996704101562,709.719970703125,202483
2026-04-22 13:20:00-04:00,709.72998046875,710.4199829101562,709.7000122070312,710.1356811523438,278772
2026-04-22 13:25:00-04:00,710.1199951171875,710.260009765625,710.02001953125,710.0399780273438,154855
2026-04-22 13:30:00-04:00,710.0499877929688,710.2999877929688,710.02001953125,710.0900268554688,234610
2026-04-22 13:35:00-04:00,710.0900268554688,710.1900024414062,709.9000244140625,710.0399780273438,181605
2026-04-22 13:40:00-04:00,710.0399780273438,710.3300170898438,710.030029296875,710.22998046875,138953
2026-04-22 13:45:00-04:00,710.22998046875,710.4199829101562,709.8200073242188,710.1900024414062,287366
2026-04-22 13:50:00-04:00,710.1900024414062,710.3200073242188,710.0449829101562,710.1099853515625,168905
2026-04-22 13:55:00-04:00,710.1300048828125,710.1900024414062,709.969970703125,709.989990234375,129212
2026-04-22 14:00:00-04:00,709.969970703125,710.1799926757812,709.8699951171875,710.0800170898438,381828
2026-04-22 14:05:00-04:00,710.0650024414062,710.219970703125,709.9299926757812,709.9349975585938,289025
2026-04-22 14:10:00-04:00,709.9400024414062,710.1199951171875,709.8599853515625,709.9500122070312,222761
2026-04-22 14:15:00-04:00,709.9400024414062,709.9400024414062,709.6199951171875,709.6500244140625,358911
2026-04-22 14:20:00-04:00,709.6400146484375,709.64990234375,709.2000122070312,709.510009765625,941171
2026-04-22 14:25:00-04:00,709.530029296875,709.6300048828125,709.4299926757812,709.4500122070312,233114
2026-04-22 14:30:00-04:00,709.4600219726562,709.8099975585938,709.375,709.64501953125,296829
2026-04-22 14:35:00-04:00,709.6400756835938,709.9000244140625,709.6400756835938,709.8800048828125,253176
2026-04-22 14:40:00-04:00,709.8721923828125,709.97998046875,709.8200073242188,709.885009765625,275200
2026-04-22 14:45:00-04:00,709.885009765625,710.0700073242188,709.760009765625,709.9550170898438,340118
2026-04-22 14:50:00-04:00,709.9550170898438,710.0499877929688,709.8300170898438,709.830078125,341963
2026-04-22 14:55:00-04:00,709.830078125,709.8599853515625,709.52001953125,709.6500244140625,396295
2026-04-22 15:00:00-04:00,709.6599731445312,709.6900024414062,709.1900024414062,709.5449829101562,541870
2026-04-22 15:05:00-04:00,709.5449829101562,709.9299926757812,709.469970703125,709.9099731445312,362954
2026-04-22 15:10:00-04:00,709.9000244140625,710.030029296875,709.780029296875,709.9600219726562,328934
2026-04-22 15:15:00-04:00,709.9598999023438,710.3800048828125,709.9400024414062,710.3599853515625,562092
2026-04-22 15:20:00-04:00,710.3699951171875,710.469970703125,710.2003784179688,710.3200073242188,472231
2026-04-22 15:25:00-04:00,710.3400268554688,710.5800170898438,710.2901000976562,710.4500122070312,433072
2026-04-22 15:30:00-04:00,710.4550170898438,710.5900268554688,710.1799926757812,710.2650146484375,686399
2026-04-22 15:35:00-04:00,710.27001953125,710.530029296875,710.1300048828125,710.4349975585938,642088
2026-04-22 15:40:00-04:00,710.4349975585938,710.5599975585938,710.3499755859375,710.4500122070312,588026
2026-04-22 15:45:00-04:00,710.4400024414062,710.72998046875,710.3699951171875,710.7100219726562,800063
2026-04-22 15:50:00-04:00,710.7100219726562,711.280029296875,710.4400024414062,711.0499877929688,1651360
2026-04-22 15:55:00-04:00,711.0599975585938,711.4500122070312,710.9000244140625,711.2100219726562,2621262
2026-04-23 04:00:00-04:00,709.55,711.21,706.49,708.42,0
2026-04-23 04:05:00-04:00,708.43,708.62,706.69,708.1451,0
2026-04-23 04:10:00-04:00,708.181,708.5015,708.1128,708.4182,0
2026-04-23 04:15:00-04:00,708.3787,708.59,708.28,708.5807,0
2026-04-23 04:20:00-04:00,708.6,708.77,708.419,708.581,0
2026-04-23 04:25:00-04:00,708.61,708.8688,708.39,708.42,0
2026-04-23 04:30:00-04:00,708.419,708.419,707.95,708.13,0
2026-04-23 04:35:00-04:00,708.119,708.2733,707.9392,708.0,0
2026-04-23 04:40:00-04:00,707.94,708.0197,707.52,707.54,0
2026-04-23 04:45:00-04:00,707.56,707.7537,707.49,707.57,0
2026-04-23 04:50:00-04:00,707.5492,707.6105,707.32,707.55,0
2026-04-23 04:55:00-04:00,707.5707,707.6915,707.52,707.56,0
2026-04-23 05:00:00-04:00,707.5292,707.5292,706.99,707.0097,0
2026-04-23 05:05:00-04:00,707.0041,707.091,706.83,706.98,0
2026-04-23 05:10:00-04:00,706.969,707.19,706.9297,707.0787,0
2026-04-23 05:15:00-04:00,707.091,707.9359,707.04,707.8101,0
2026-04-23 05:20:00-04:00,707.76,707.98,707.71,707.85,0
2026-04-23 05:25:00-04:00,707.86,708.04,707.71,707.77,0
2026-04-23 05:30:00-04:00,707.821,708.2412,707.821,708.0,0
2026-04-23 05:35:00-04:00,707.9987,707.9987,707.7892,707.92,0
2026-04-23 05:40:00-04:00,707.9112,708.1488,707.83,707.869,0
2026-04-23 05:45:00-04:00,707.9105,707.9539,707.69,707.9515,0
2026-04-23 05:50:00-04:00,707.98,707.98,707.7387,707.7387,0
2026-04-23 05:55:00-04:00,707.7912,707.92,707.7031,707.76,0
2026-04-23 06:00:00-04:00,707.7,707.84,707.4445,707.53,0
2026-04-23 06:05:00-04:00,707.58,707.6212,707.34,707.3432,0
2026-04-23 06:10:00-04:00,707.44,707.6,707.1897,707.2789,0
2026-04-23 06:15:00-04:00,707.32,707.5105,707.28,707.41,0
2026-04-23 06:20:00-04:00,707.47,707.8,707.43,707.7905,0
2026-04-23 06:25:00-04:00,707.7614,707.9605,707.71,707.72,0
2026-04-23 06:30:00-04:00,707.76,708.41,707.61,708.41,0
2026-04-23 06:35:00-04:00,708.36,708.4305,708.0,708.05,0
2026-04-23 06:40:00-04:00,708.06,708.06,707.72,707.81,0
2026-04-23 06:45:00-04:00,707.84,708.07,707.8147,707.8147,0
2026-04-23 06:50:00-04:00,707.83,708.14,707.759,708.1307,0
2026-04-23 06:55:00-04:00,708.13,708.5112,708.119,708.43,0
2026-04-23 07:00:00-04:00,708.44,711.21,708.39,708.6533,0
2026-04-23 07:05:00-04:00,708.69,708.7578,708.5,708.66,0
2026-04-23 07:10:00-04:00,708.6652,708.77,708.16,708.4202,0
2026-04-23 07:15:00-04:00,708.42,708.51,708.2,708.27,0
2026-04-23 07:20:00-04:00,708.34,708.46,708.24,708.315,0
2026-04-23 07:25:00-04:00,708.33,708.5002,707.8,708.13,0
2026-04-23 07:30:00-04:00,708.165,708.24,707.74,707.83,0
