date,time_entry,side,trendline_direction,slope_usd_per_hour,trendline_price_at_break,retest_level,retest_bar_low,retest_bar_high,retest_bar_close,entry_premium,exit_premium_avg,tp1_premium,runner_exit_premium,qty,dollar_pnl,exit_reason,hold_minutes,setup
2026-04-16,13:00,P,ascending,0.16,700.89,700.85,700.469970703125,700.8900146484375,700.5999755859375,1.18,1.15,,1.15,3,-7.11,ExitReason.EXIT_ALL_RIBBON_FLIP_BACK,5,TRENDLINE_BREAK_RETEST::BS_FALLBACK
2026-04-22,11:50,P,ascending,0.1411,709.62,709.74,709.4749755859375,709.7999877929688,709.6799926757812,1.36,1.37,,1.37,3,2.59,ExitReason.EXIT_ALL_RIBBON_FLIP_BACK,5,TRENDLINE_BREAK_RETEST::BS_FALLBACK
2026-04-22,13:00,P,ascending,0.207,709.38,709.74,708.8900146484375,709.719970703125,709.6099853515625,1.22,1.12,,1.12,3,-30.13,ExitReason.EXIT_ALL_RIBBON_FLIP_BACK,5,TRENDLINE_BREAK_RETEST::BS_FALLBACK
2026-04-23,11:50,P,ascending,0.0847,711.51,711.2,710.7100219726562,711.2449951171875,710.780029296875,1.3,1.12,,1.12,3,-53.7,ExitReason.EXIT_ALL_RIBBON_FLIP_BACK,5,TRENDLINE_BREAK_RETEST::BS_FALLBACK
2026-05-06,11:40,P,ascending,0.3635,731.53,731.7,730.9400024414062,731.7100219726562,731.3300170898438,0.96,0.85,,0.85,3,-34.33,ExitReason.EXIT_ALL_RIBBON_FLIP_BACK,5,TRENDLINE_BREAK_RETEST::BS_FALLBACK
2026-05-06,12:35,P,ascending,0.3635,731.83,731.7,731.47998046875,731.7603759765625,731.6701049804688,1.16,1.19,,1.19,3,8.81,ExitReason.EXIT_ALL_RIBBON_FLIP_BACK,5,TRENDLINE_BREAK_RETEST::BS_FALLBACK
